000001,7,10,9,,,,5,,0620,,,0
000001,7,11,95,,,,6,,0622,,,0
000001,7,12,96,,,,7,,0624,,,0
000001,7,13,94,,,,7,,0626,,,0
000001,7,14,93,,,,8,,0628,,,0
000001,7,15,92,,,,9,,0631,,,0
000001,7,16,91,,,,10,,0633,,,0
000001,7,17,126,,,,10,,0634,,,0
000001,7,18,77,,,,11,,0635,,,0
000001,7,19,78,,,,12,,0637,,,0
000001,7,20,79,,,,12,,0639,,,0
000001,7,21,52,,,,13,,0642,,,0
000001,7,22,50,,,,13,,0643,,,0
000001,7,23,51,,,,14,,0645,,,0
000001,7,24,33,,,,15,,0648,,,0
000001,7,25,23,,,,15,,0650,,,0
000001,7,26,41,,,,16,,0652,,,0
000001,7,27,112,,,,17,0654,,,,0
000001,10,2,112,,,,0,,0702,,,0
000001,10,3,41,,,,1,,0705,,,0
000001,10,4,23,,,,2,,0707,,,0
000001,10,5,33,,,,2,,0709,,,0
000001,10,6,25,,,,3,,0711,,,0
000001,10,7,42,,,,3,,0713,,,0
000001,10,8,38,,,,4,,0715,,,0
000001,10,9,37,,,,5,,0718,,,0
000001,10,10,9,,,,5,,0720,,,0
000001,10,11,95,,,,6,,0722,,,0
000001,10,12,96,,,,7,,0724,,,0
000001,10,13,94,,,,7,,0726,,,0
000001,10,14,93,,,,8,,0728,,,0
000001,10,15,92,,,,9,,0731,,,0
000001,10,16,91,,,,10,,0733,,,0
000001,10,17,126,,,,10,,0734,,,0
000001,10,18,77,,,,11,,0735,,,0
000001,10,19,78,,,,12,,0737,,,0
000001,10,20,79,,,,12,,0739,,,0
000001,10,21,52,,,,13,,0742,,,0
000001,10,22,50,,,,13,,0743,,,0
000001,10,23,51,,,,14,,0745,,,0
000001,10,24,33,,,,15,,0748,,,0
000001,10,25,23,,,,15,,0750,,,0
000001,10,26,41,,,,16,,0752,,,0
000001,10,27,112,,,,17,0754,,,,0
000001,13,2,112,,,,0,,0822,,,0
000001,13,3,41,,,,1,,0825,,,0
000001,13,4,23,,,,2,,0827,,,0
000001,13,5,33,,,,2,,0829,,,0
000001,13,6,25,,,,3,,0831,,,0
000001,13,7,42,,,,3,,0833,,,0
000001,13,8,38,,,,4,,0835,,,0
000001,13,9,37,,,,5,,0838,,,0
000001,13,10,9,,,,5,,0840,,,0
000001,13,11,95,,,,6,,0842,,,0
000001,13,12,96,,,,7,,0844,,,0
000001,13,13,94,,,,7,,0846,,,0
000001,13,14,93,,,,8,,0848,,,0
000001,13,15,92,,,,9,,0851,,,0
000001,13,16,91,,,,10,,0853,,,0
000001,13,17,126,,,,10,,0854,,,0
000001,13,18,77,,,,11,,0855,,,0
000001,13,19,78,,,,12,,0857,,,0
000001,13,20,79,,,,12,,0859,,,0
000001,13,21,52,,,,13,,0902,,,0
000001,13,22,50,,,,13,,0903,,,0
000001,13,23,51,,,,14,,0905,,,0
000001,13,24,33,,,,15,,0908,,,0
000001,13,25,23,,,,15,,0910,,,0
000001,13,26,41,,,,16,,0912,,,0
000001,13,27,112,,,,17,0914,,,,0
000001,16,2,112,,,,0,,0922,,,0
000001,16,3,41,,,,1,,0925,,,0
000001,16,4,23,,,,2,,0927,,,0
000001,16,5,33,,,,2,,0929,,,0
000001,16,6,25,,,,3,,0931,,,0
000001,16,7,42,,,,3,,0933,,,0
000001,16,8,38,,,,4,,0935,,,0
000001,16,9,37,,,,5,,0938,,,0
000001,16,10,9,,,,5,,0940,,,0
000001,16,11,95,,,,6,,0942,,,0
000001,16,12,96,,,,7,,0944,,,0
000001,16,13,94,,,,7,,0946,,,0
000001,16,14,93,,,,8,,0948,,,0
000001,16,15,92,,,,9,,0951,,,0
000001,16,16,91,,,,10,,0953,,,0
000001,16,17,126,,,,10,,0954,,,0
000001,16,18,77,,,,11,,0955,,,0
000001,16,19,78,,,,12,,0957,,,0
000001,16,20,79,,,,12,,0959,,,0
000001,16,21,52,,,,13,,1002,,,0
000001,16,22,50,,,,13,,1003,,,0
000001,16,23,51,,,,14,,1005,,,0
000001,16,24,33,,,,15,,1008,,,0
000001,16,25,23,,,,15,,1010,,,0
000001,16,26,41,,,,16,,1012,,,0
000001,16,27,112,,,,17,1014,,,,0
000001,22,2,112,,,,0,,1222,,,0
000001,22,3,41,,,,1,,1225,,,0
000001,22,4,23,,,,2,,1227,,,0
000001,22,5,33,,,,2,,1229,,,0
000001,22,6,25,,,,3,,1231,,,0
000001,22,7,42,,,,3,,1233,,,0
000001,22,8,38,,,,4,,1235,,,0
000001,22,9,37,,,,5,,1238,,,0
000001,22,10,9,,,,5,,1240,,,0
000001,22,11,95,,,,6,,1242,,,0
000001,22,12,96,,,,7,,1244,,,0
000001,22,13,94,,,,7,,1246,,,0
000001,22,14,93,,,,8,,1248,,,0
000001,22,15,92,,,,9,,1251,,,0
000001,22,16,91,,,,10,,1253,,,0
000001,22,17,126,,,,10,,1254,,,0
000001,22,18,77,,,,11,,1255,,,0
000001,22,19,78,,,,12,,1257,,,0
000001,22,20,79,,,,12,,1259,,,0
000001,22,21,52,,,,13,,1302,,,0
000001,22,22,50,,,,13,,1303,,,0
000001,22,23,51,,,,14,,1305,,,0
000001,22,24,33,,,,15,,1308,,,0
000001,22,25,23,,,,15,,1310,,,0
000001,22,26,41,,,,16,,1312,,,0
000001,22,27,112,,,,17,1314,,,,0
000001,25,2,112,,,,0,,1322,,,0
000001,25,3,41,,,,1,,1325,,,0
000001,25,4,23,,,,2,,1327,,,0
000001,25,5,33,,,,2,,1329,,,0
000001,25,6,25,,,,3,,1331,,,0
000001,25,7,42,,,,3,,1333,,,0
000001,25,8,38,,,,4,,1335,,,0
000001,25,9,37,,,,5,,1338,,,0
000001,25,10,9,,,,5,,1340,,,0
000001,25,11,95,,,,6,,1342,,,0
000001,25,12,96,,,,7,,1344,,,0
000001,25,13,94,,,,7,,1346,,,0
000001,25,14,93,,,,8,,1348,,,0
000001,25,15,92,,,,9,,1351,,,0
000001,25,16,91,,,,10,,1353,,,0
000001,25,17,126,,,,10,,1354,,,0
000001,25,18,77,,,,11,,1355,,,0
000001,25,19,78,,,,12,,1357,,,0
000001,25,20,79,,,,12,,1359,,,0
000001,25,21,52,,,,13,,1402,,,0
000001,25,22,50,,,,13,,1403,,,0
000001,25,23,51,,,,14,,1405,,,0
000001,25,24,33,,,,15,,1408,,,0
000001,25,25,23,,,,15,,1410,,,0
000001,25,26,41,,,,16,,1412,,,0
000001,25,27,112,,,,17,1414,,,,0
000001,28,2,112,,,,0,,1422,,,0
000001,28,3,41,,,,1,,1425,,,0
000001,28,4,23,,,,2,,1427,,,0
000001,28,5,33,,,,2,,1429,,,0
000001,28,6,25,,,,3,,1431,,,0
000001,28,7,42,,,,3,,1433,,,0
000001,28,8,38,,,,4,,1435,,,0
000001,28,9,37,,,,5,,1438,,,0
000001,28,10,9,,,,5,,1440,,,0
000001,28,11,95,,,,6,,1442,,,0
000001,28,12,96,,,,7,,1444,,,0
000001,28,13,94,,,,7,,1446,,,0
000001,28,14,93,,,,8,,1448,,,0
000001,28,15,92,,,,9,,1451,,,0
000001,28,16,91,,,,10,,1453,,,0
000001,28,17,126,,,,10,,1454,,,0
000001,28,18,77,,,,11,,1455,,,0
000001,28,19,78,,,,12,,1457,,,0
000001,28,20,79,,,,12,,1459,,,0
000001,28,21,52,,,,13,,1502,,,0
000001,28,22,50,,,,13,,1503,,,0
000001,28,23,51,,,,14,,1505,,,0
000001,28,24,33,,,,15,,1508,,,0
000001,28,25,23,,,,15,,1510,,,0
000001,28,26,41,,,,16,,1512,,,0
000001,28,27,112,,,,17,1514,,,,0
000001,31,2,112,,,,0,,1522,,,0
000001,31,3,41,,,,1,,1525,,,0
000001,31,4,23,,,,2,,1527,,,0
000001,31,5,33,,,,2,,1529,,,0
000001,31,6,25,,,,3,,1531,,,0
000001,31,7,42,,,,3,,1533,,,0
000001,31,8,38,,,,4,,1535,,,0
000001,31,9,37,,,,5,,1538,,,0
000001,31,10,9,,,,5,,1540,,,0
000001,31,11,95,,,,6,,1542,,,0
000001,31,12,96,,,,7,,1544,,,0
000001,31,13,94,,,,7,,1546,,,0
000001,31,14,93,,,,8,,1548,,,0
000001,31,15,92,,,,9,,1551,,,0
000001,31,16,91,,,,10,,1553,,,0
000001,31,17,126,,,,10,,1554,,,0
000001,31,18,77,,,,11,,1555,,,0
000001,31,19,78,,,,12,,1557,,,0
000001,31,20,79,,,,12,,1559,,,0
000001,31,21,52,,,,13,,1602,,,0
000001,31,22,50,,,,13,,1603,,,0
000001,31,23,51,,,,14,,1605,,,0
000001,31,24,33,,,,15,,1608,,,0
000001,31,25,23,,,,15,,1610,,,0
000001,31,26,41,,,,16,,1612,,,0
000001,31,27,112,,,,17,1614,,,,0
000014,162,2,93,,,,0,,0449,,,0
000014,162,3,92,,,,1,,0451,,,0
000014,162,4,91,,,,2,,0453,,,0
000014,162,5,126,,,,2,,0454,,,0
000014,162,6,77,,,,3,,0455,,,0
000014,162,7,78,,,,3,,0457,,,0
000014,162,8,79,,,,4,,0459,,,0
000014,162,9,52,,,,5,,0501,,,0
000014,162,10,50,,,,5,,0502,,,0
000014,162,11,51,,,,6,,0503,,,0
000014,162,12,33,,,,7,,0506,,,0
000014,162,13,25,,,,7,,0508,,,0
000014,162,14,42,,,,8,,0510,,,0
000014,162,15,38,,,,9,,0512,,,0
000014,162,16,34,,,,9,,0514,,,0
000014,162,17,28,,,,10,,0516,,,0
000014,162,18,96,,,,11,,0518,,,0
000014,162,19,94,,,,11,,0520,,,0
000014,162,20,93,,,,12,,0522,,,0
000014,162,21,92,,,,13,0525,,,,0
000014,79,2,93,,,,0,,0449,,,0
000014,79,3,92,,,,1,,0451,,,0
000014,79,4,91,,,,2,,0453,,,0
000014,79,5,126,,,,2,,0454,,,0
000014,79,6,77,,,,3,,0455,,,0
000014,79,7,78,,,,3,,0457,,,0
000014,79,8,79,,,,4,,0459,,,0
000014,79,9,52,,,,5,,0502,,,0
000014,79,10,50,,,,5,,0503,,,0
000014,79,11,51,,,,6,,0505,,,0
000014,79,12,33,,,,7,,0508,,,0
000014,79,13,25,,,,7,,0510,,,0
000014,79,14,42,,,,8,,0512,,,0
000014,79,15,38,,,,9,,0514,,,0
000014,79,16,34,,,,9,,0516,,,0
000014,79,17,28,,,,10,,0518,,,0
000014,79,18,96,,,,11,,0521,,,0
000014,79,19,94,,,,11,,0523,,,0
000014,79,20,93,,,,12,,0525,,,0
000014,79,21,92,,,,13,0528,,,,0
000014,69,2,93,,,,0,,0503,,,0
000014,69,3,92,,,,1,,0506,,,0
000014,69,4,91,,,,2,,0508,,,0
000014,69,5,126,,,,2,,0509,,,0
000014,69,6,77,,,,3,,0510,,,0
000014,69,7,78,,,,3,,0512,,,0
000014,69,8,79,,,,4,,0514,,,0
000014,69,9,52,,,,5,,0517,,,0
000014,69,10,50,,,,5,,0518,,,0
000014,69,11,51,,,,6,,0520,,,0
000014,69,12,33,,,,7,,0523,,,0
000014,69,13,25,,,,7,,0525,,,0
000014,69,14,42,,,,8,,0527,,,0
000014,69,15,38,,,,9,,0529,,,0
000014,69,16,34,,,,9,,0531,,,0
000014,69,17,28,,,,10,,0533,,,0
000014,69,18,96,,,,11,,0536,,,0
000014,69,19,94,,,,11,,0538,,,0
000014,69,20,93,,,,12,,0540,,,0
000014,69,21,92,,,,13,0543,,,,0
000014,199,2,93,,,,0,,0507,,,0
000014,199,3,92,,,,1,,0510,,,0
000014,199,4,91,,,,2,,0512,,,0
000014,199,5,126,,,,2,,0513,,,0
000014,199,6,77,,,,3,,0514,,,0
000014,199,7,78,,,,3,,0516,,,0
000014,199,8,79,,,,4,,0518,,,0
000014,199,9,52,,,,5,,0520,,,0
000014,199,10,50,,,,5,,0521,,,0
000014,199,11,51,,,,6,,0522,,,0
000014,199,12,33,,,,7,,0525,,,0
000014,199,13,25,,,,7,,0527,,,0
000014,199,14,42,,,,8,,0529,,,0
000014,199,15,38,,,,9,,0531,,,0
000014,199,16,34,,,,9,,0533,,,0
000014,199,17,28,,,,10,,0535,,,0
000014,199,18,96,,,,11,,0537,,,0
000014,199,19,94,,,,11,,0539,,,0
000014,199,20,93,,,,12,,0541,,,0
000014,199,21,92,,,,13,0544,,,,0
000014,148,2,93,,,,0,,0518,,,0
000014,148,3,92,,,,1,,0521,,,0
000014,148,4,91,,,,2,,0523,,,0
000014,148,5,126,,,,2,,0524,,,0
000014,148,6,77,,,,3,,0525,,,0
000014,148,7,78,,,,3,,0527,,,0
000014,148,8,79,,,,4,,0529,,,0
000014,148,9,52,,,,5,,0532,,,0
000014,148,10,50,,,,5,,0533,,,0
000014,148,11,51,,,,6,,0535,,,0
000014,148,12,33,,,,7,,0538,,,0
000014,148,13,25,,,,7,,0540,,,0
000014,148,14,42,,,,8,,0542,,,0
000014,148,15,38,,,,9,,0544,,,0
000014,148,16,34,,,,9,,0546,,,0
000014,148,17,28,,,,10,,0548,,,0
000014,148,18,96,,,,11,,0551,,,0
000014,148,19,94,,,,11,,0553,,,0
000014,148,20,93,,,,12,,0555,,,0
000014,148,21,92,,,,13,0558,,,,0
000014,140,2,93,,,,0,,0532,,,0
000014,140,3,92,,,,1,,0535,,,0
000014,140,4,91,,,,2,,0537,,,0
000014,140,5,126,,,,2,,0538,,,0
000014,140,6,77,,,,3,,0539,,,0
000014,140,7,78,,,,3,,0541,,,0
000014,140,8,79,,,,4,,0543,,,0
000014,140,9,52,,,,5,,0546,,,0
000014,140,10,50,,,,5,,0547,,,0
000014,140,11,51,,,,6,,0549,,,0
000014,140,12,33,,,,7,,0552,,,0
000014,140,13,25,,,,7,,0554,,,0
000014,140,14,42,,,,8,,0556,,,0
000014,140,15,38,,,,9,,0558,,,0
000014,140,16,34,,,,9,,0600,,,0
000014,140,17,28,,,,10,,0602,,,0
000014,140,18,96,,,,11,,0605,,,0
000014,140,19,94,,,,11,,0607,,,0
000014,140,20,93,,,,12,,0609,,,0
000014,140,21,92,,,,13,0612,,,,0
000014,173,2,93,,,,0,,0535,,,0
000014,173,3,92,,,,1,,0538,,,0
000014,173,4,91,,,,2,,0540,,,0
000014,173,5,126,,,,2,,0541,,,0
000014,173,6,77,,,,3,,0542,,,0
000014,173,7,78,,,,3,,0544,,,0
000014,173,8,79,,,,4,,0546,,,0
000014,173,9,52,,,,5,,0548,,,0
000014,173,10,50,,,,5,,0549,,,0
000014,173,11,51,,,,6,,0550,,,0
000014,173,12,33,,,,7,,0553,,,0
000014,173,13,25,,,,7,,0555,,,0
000014,173,14,42,,,,8,,0557,,,0
000014,173,15,38,,,,9,,0559,,,0
000014,173,16,34,,,,9,,0601,,,0
000014,173,17,28,,,,10,,0603,,,0
000014,173,18,96,,,,11,,0605,,,0
000014,173,19,94,,,,11,,0607,,,0
000014,173,20,93,,,,12,,0609,,,0
000014,173,21,92,,,,13,0612,,,,0
000014,101,2,93,,,,0,,0542,,,0
000014,101,3,92,,,,1,,0545,,,0
000014,101,4,91,,,,2,,0547,,,0
000014,101,5,126,,,,2,,0548,,,0
000014,101,6,77,,,,3,,0549,,,0
000014,101,7,78,,,,3,,0551,,,0
000014,101,8,79,,,,4,,0553,,,0
000014,101,9,52,,,,5,,0556,,,0
000014,101,10,50,,,,5,,0557,,,0
000014,101,11,51,,,,6,,0559,,,0
000014,101,12,33,,,,7,,0602,,,0
000014,101,13,25,,,,7,,0604,,,0
000014,101,14,42,,,,8,,0606,,,0
000014,101,15,38,,,,9,,0608,,,0
000014,101,16,34,,,,9,,0610,,,0
000014,101,17,28,,,,10,,0612,,,0
000014,101,18,96,,,,11,,0615,,,0
000014,101,19,94,,,,11,,0617,,,0
000014,101,20,93,,,,12,,0619,,,0
000014,101,21,92,,,,13,0622,,,,0
000014,297,2,93,,,,0,,0552,,,0
000014,297,3,92,,,,1,,0555,,,0
000014,297,4,91,,,,2,,0557,,,0
000014,297,5,126,,,,2,,0558,,,0
000014,297,6,77,,,,3,,0559,,,0
000014,297,7,78,,,,3,,0601,,,0
000014,297,8,79,,,,4,,0603,,,0
000014,297,9,52,,,,5,,0606,,,0
000014,297,10,50,,,,5,,0607,,,0
000014,297,11,51,,,,6,,0609,,,0
000014,297,12,33,,,,7,,0612,,,0
000014,297,13,25,,,,7,,0614,,,0
000014,297,14,42,,,,8,,0616,,,0
000014,297,15,38,,,,9,,0618,,,0
000014,297,16,34,,,,9,,0620,,,0
000014,297,17,28,,,,10,,0622,,,0
000014,297,18,96,,,,11,,0625,,,0
000014,297,19,94,,,,11,,0627,,,0
000014,297,20,93,,,,12,,0629,,,0
000014,297,21,92,,,,13,0632,,,,0
000014,134,2,93,,,,0,,0602,,,0
000014,134,3,92,,,,1,,0605,,,0
000014,134,4,91,,,,2,,0607,,,0
000014,134,5,126,,,,2,,0608,,,0
000014,134,6,77,,,,3,,0609,,,0
000014,134,7,78,,,,3,,0611,,,0
000014,134,8,79,,,,4,,0613,,,0
000014,134,9,52,,,,5,,0616,,,0
000014,134,10,50,,,,5,,0617,,,0
000014,134,11,51,,,,6,,0619,,,0
000014,134,12,33,,,,7,,0622,,,0
000014,134,13,25,,,,7,,0624,,,0
000014,134,14,42,,,,8,,0626,,,0
000014,134,15,38,,,,9,,0628,,,0
000014,134,16,34,,,,9,,0630,,,0
000014,134,17,28,,,,10,,0632,,,0
000014,134,18,96,,,,11,,0635,,,0
000014,134,19,94,,,,11,,0637,,,0
000014,134,20,93,,,,12,,0639,,,0
000014,134,21,92,,,,13,0642,,,,0
000014,188,2,93,,,,0,,0607,,,0
000014,188,3,92,,,,1,,0610,,,0
000014,188,4,91,,,,2,,0612,,,0
000014,188,5,126,,,,2,,0613,,,0
000014,188,6,77,,,,3,,0614,,,0
000014,188,7,78,,,,3,,0616,,,0
000014,188,8,79,,,,4,,0618,,,0
000014,188,9,52,,,,5,,0620,,,0
000014,188,10,50,,,,5,,0621,,,0
000014,188,11,51,,,,6,,0622,,,0
000014,188,12,33,,,,7,,0625,,,0
000014,188,13,25,,,,7,,0627,,,0
000014,188,14,42,,,,8,,0629,,,0
000014,188,15,38,,,,9,,0631,,,0
000014,188,16,34,,,,9,,0633,,,0
000014,188,17,28,,,,10,,0635,,,0
000014,188,18,96,,,,11,,0637,,,0
000014,188,19,94,,,,11,,0639,,,0
000014,188,20,93,,,,12,,0641,,,0
000014,188,21,92,,,,13,0644,,,,0
000014,65,2,93,,,,0,,0612,,,0
000014,65,3,92,,,,1,,0615,,,0
000014,65,4,91,,,,2,,0617,,,0
000014,65,5,126,,,,2,,0618,,,0
000014,65,6,77,,,,3,,0619,,,0
000014,65,7,78,,,,3,,0621,,,0
000014,65,8,79,,,,4,,0623,,,0
000014,65,9,52,,,,5,,0626,,,0
000014,65,10,50,,,,5,,0627,,,0
000014,65,11,51,,,,6,,0629,,,0
000014,65,12,33,,,,7,,0632,,,0
000014,65,13,25,,,,7,,0634,,,0
000014,65,14,42,,,,8,,0636,,,0
000014,65,15,38,,,,9,,0638,,,0
000014,65,16,34,,,,9,,0640,,,0
000014,65,17,28,,,,10,,0642,,,0
000014,65,18,96,,,,11,,0645,,,0
000014,65,19,94,,,,11,,0647,,,0
000014,65,20,93,,,,12,,0649,,,0
000014,65,21,92,,,,13,0652,,,,0
000014,75,2,93,,,,0,,0622,,,0
000014,75,3,92,,,,1,,0625,,,0
000014,75,4,91,,,,2,,0627,,,0
000014,75,5,126,,,,2,,0628,,,0
000014,75,6,77,,,,3,,0629,,,0
000014,75,7,78,,,,3,,0631,,,0
000014,75,8,79,,,,4,,0633,,,0
000014,75,9,52,,,,5,,0636,,,0
000014,75,10,50,,,,5,,0637,,,0
000014,75,11,51,,,,6,,0639,,,0
000014,75,12,33,,,,7,,0642,,,0
000014,75,13,25,,,,7,,0644,,,0
000014,75,14,42,,,,8,,0646,,,0
000014,75,15,38,,,,9,,0648,,,0
000014,75,16,34,,,,9,,0650,,,0
000014,75,17,28,,,,10,,0652,,,0
000014,75,18,96,,,,11,,0655,,,0
000014,75,19,94,,,,11,,0657,,,0
000014,75,20,93,,,,12,,0659,,,0
000014,75,21,92,,,,13,0702,,,,0
000014,85,2,93,,,,0,,0632,,,0
000014,85,3,92,,,,1,,0635,,,0
000014,85,4,91,,,,2,,0637,,,0
000014,85,5,126,,,,2,,0638,,,0
000014,85,6,77,,,,3,,0639,,,0
000014,85,7,78,,,,3,,0641,,,0
000014,85,8,79,,,,4,,0643,,,0
000014,85,9,52,,,,5,,0645,,,0
000014,85,10,50,,,,5,,0646,,,0
000014,85,11,51,,,,6,,0647,,,0
000014,85,12,33,,,,7,,0650,,,0
000014,85,13,25,,,,7,,0652,,,0
000014,85,14,42,,,,8,,0654,,,0
000014,85,15,38,,,,9,,0656,,,0
000014,85,16,34,,,,9,,0658,,,0
000014,85,17,28,,,,10,,0700,,,0
000014,85,18,96,,,,11,,0702,,,0
000014,85,19,94,,,,11,,0704,,,0
000014,85,20,93,,,,12,,0706,,,0
000014,85,21,92,,,,13,0709,,,,0
000014,6,2,93,,,,0,,0632,,,0
000014,6,3,92,,,,1,,0635,,,0
000014,6,4,91,,,,2,,0637,,,0
000014,6,5,126,,,,2,,0638,,,0
000014,6,6,77,,,,3,,0639,,,0
000014,6,7,78,,,,3,,0641,,,0
000014,6,8,79,,,,4,,0643,,,0
000014,6,9,52,,,,5,,0646,,,0
000014,6,10,50,,,,5,,0647,,,0
000014,6,11,51,,,,6,,0649,,,0
000014,6,12,33,,,,7,,0652,,,0
000014,6,13,25,,,,7,,0654,,,0
000014,6,14,42,,,,8,,0656,,,0
000014,6,15,38,,,,9,,0658,,,0
000014,6,16,34,,,,9,,0700,,,0
000014,6,17,28,,,,10,,0702,,,0
000014,6,18,96,,,,11,,0705,,,0
000014,6,19,94,,,,11,,0707,,,0
000014,6,20,93,,,,12,,0709,,,0
000014,6,21,92,,,,13,0712,,,,0
000014,2,2,93,,,,0,,0642,,,0
000014,2,3,92,,,,1,,0645,,,0
000014,2,4,91,,,,2,,0647,,,0
000014,2,5,126,,,,2,,0648,,,0
000014,2,6,77,,,,3,,0649,,,0
000014,2,7,78,,,,3,,0651,,,0
000014,2,8,79,,,,4,,0653,,,0
000014,2,9,52,,,,5,,0656,,,0
000014,2,10,50,,,,5,,0657,,,0
000014,2,11,51,,,,6,,0659,,,0
000014,2,12,33,,,,7,,0702,,,0
000014,2,13,25,,,,7,,0704,,,0
000014,2,14,42,,,,8,,0706,,,0
000014,2,15,38,,,,9,,0708,,,0
000014,2,16,34,,,,9,,0710,,,0
000014,2,17,28,,,,10,,0712,,,0
000014,2,18,96,,,,11,,0715,,,0
000014,2,19,94,,,,11,,0717,,,0
000014,2,20,93,,,,12,,0719,,,0
000014,2,21,92,,,,13,0722,,,,0
000014,4,2,93,,,,0,,0652,,,0
000014,4,3,92,,,,1,,0655,,,0
000014,4,4,91,,,,2,,0657,,,0
000014,4,5,126,,,,2,,0658,,,0
000014,4,6,77,,,,3,,0659,,,0
000014,4,7,78,,,,3,,0701,,,0
000014,4,8,79,,,,4,,0703,,,0
000014,4,9,52,,,,5,,0706,,,0
000014,4,10,50,,,,5,,0707,,,0
000014,4,11,51,,,,6,,0709,,,0
000014,4,12,33,,,,7,,0712,,,0
000014,4,13,25,,,,7,,0714,,,0
000014,4,14,42,,,,8,,0716,,,0
000014,4,15,38,,,,9,,0718,,,0
000014,4,16,34,,,,9,,0720,,,0
000014,4,17,28,,,,10,,0722,,,0
000014,4,18,96,,,,11,,0725,,,0
000014,4,19,94,,,,11,,0727,,,0
000014,4,20,93,,,,12,,0729,,,0
000014,4,21,92,,,,13,0732,,,,0
000014,182,2,93,,,,0,,0657,,,0
000014,182,3,92,,,,1,,0700,,,0
000014,182,4,91,,,,2,,0702,,,0
000014,182,5,126,,,,2,,0703,,,0
000014,182,6,77,,,,3,,0704,,,0
000014,182,7,78,,,,3,,0706,,,0
000014,182,8,79,,,,4,,0708,,,0
000014,182,9,52,,,,5,,0710,,,0
000014,182,10,50,,,,5,,0711,,,0
000014,182,11,51,,,,6,,0712,,,0
000014,182,12,33,,,,7,,0715,,,0
